Product_ID,Category,Sub_Category,Brand,Product_Name,Price,Discount,Final_Price,Stock,Sold_Quantity,Rating,Reviews,Supplier,Purchase_Cost,Profit,Expiry_Date,Manufacturing_Date,Warehouse_Location,Shelf_Number,Customer_Age,Customer_Gender,Customer_Type,Payment_Method,Transaction_ID,Order_Status,Delivery_Time,Return_Status,Employee_ID,Shift,Feedback
P5585,Electronics,Mobile,Sony,Item_A,4381,29,3110.51,13,0,3.9,160,Supplier_C,1778,1332.51,7/22/2037,7/21/2036,Location_C,2,29,Female,New,Cash,T54585,Cancelled,2,Not Returned,444,Evening,Average
P5586,Groceries,Vegetables,Samsung,Item_D,2340,32,1591.2,152,72,3,279,Supplier_A,1125,466.2,7/23/2037,7/22/2036,Location_B,9,38,Female,Regular,Credit Card,T54586,Pending,5,Returned,839,Evening,Average
P5587,Groceries,Laptop,LG,Item_B,4373,10,3935.7,21,60,2.8,392,Supplier_B,3296,639.7,7/24/2037,7/23/2036,Location_C,12,23,Male,Regular,Mobile Payment,T54587,Pending,12,Returned,917,Evening,Bad
P5588,Groceries,Laptop,Samsung,Item_C,3813,7,3546.09,129,86,1.6,35,Supplier_B,3764,-217.91,7/25/2037,7/24/2036,Location_B,28,55,Male,Regular,Mobile Payment,T54588,Cancelled,1,Returned,615,Evening,Average
P5589,Electronics,Shirt,Nike,Item_D,4326,21,3417.54,114,39,3.6,185,Supplier_B,2618,799.54,7/26/2037,7/25/2036,Location_C,2,50,Male,Regular,Cash,T54589,Cancelled,4,Not Returned,593,Evening,Average
P5590,Clothing,Laptop,Nike,Item_D,3572,23,2750.44,2,0,1.3,72,Supplier_B,3145,-394.56,7/27/2037,7/26/2036,Location_C,39,33,Female,New,Credit Card,T54590,Cancelled,9,Returned,159,Night,Good
P5591,Furniture,Laptop,Samsung,Item_B,878,11,781.42,24,63,4,150,Supplier_A,1444,-662.58,7/28/2037,7/27/2036,Location_C,22,23,Male,New,Credit Card,T54591,Completed,10,Returned,967,Evening,Average
P5592,Electronics,Laptop,LG,Item_B,1170,41,690.3,34,71,2.2,273,Supplier_B,1134,-443.7,7/29/2037,7/28/2036,Location_A,27,25,Male,Regular,Mobile Payment,T54592,Cancelled,2,Not Returned,483,Morning,Bad
P5593,Clothing,Vegetables,Samsung,Item_B,3524,13,3065.88,90,10,1.4,195,Supplier_C,870,2195.88,7/30/2037,7/29/2036,Location_B,33,46,Male,VIP,Mobile Payment,T54593,Cancelled,2,Returned,356,Morning,Good
P5594,Toys,Laptop,Sony,Item_B,4425,30,3097.5,61,84,2.4,466,Supplier_B,252,2845.5,7/31/2037,7/30/2036,Location_B,47,38,Female,New,Mobile Payment,T54594,Pending,1,Returned,773,Morning,Bad
P5595,Toys,Vegetables,LG,Item_B,2873,45,1580.15,178,28,1,84,Supplier_C,1486,94.15,8/1/2037,7/31/2036,Location_B,48,45,Female,Regular,Cash,T54595,Cancelled,9,Returned,541,Evening,Good
P5596,Electronics,Vegetables,Samsung,Item_D,321,11,285.69,191,6,4.8,349,Supplier_A,3561,-3275.31,8/2/2037,8/1/2036,Location_A,22,24,Female,Regular,Cash,T54596,Pending,6,Returned,662,Morning,Average
P5597,Clothing,Shirt,Nike,Item_A,1015,16,852.6,150,79,3.6,158,Supplier_C,2960,-2107.4,8/3/2037,8/2/2036,Location_A,44,27,Male,New,Credit Card,T54597,Pending,10,Returned,303,Evening,Good
P5598,Furniture,Vegetables,Samsung,Item_B,1892,47,1002.76,195,24,3.5,451,Supplier_C,1213,-210.24,8/4/2037,8/3/2036,Location_B,8,43,Male,VIP,Credit Card,T54598,Cancelled,3,Returned,718,Evening,Good
P5599,Furniture,Mobile,LG,Item_D,134,8,123.28,118,89,4.9,125,Supplier_A,3556,-3432.72,8/5/2037,8/4/2036,Location_C,6,68,Female,Regular,Cash,T54599,Cancelled,4,Not Returned,438,Night,Good
P5600,Electronics,Shirt,Samsung,Item_C,304,16,255.36,195,2,1.8,205,Supplier_B,3645,-3389.64,8/6/2037,8/5/2036,Location_C,34,31,Male,New,Mobile Payment,T54600,Completed,12,Not Returned,148,Night,Bad
P5601,Clothing,Laptop,Apple,Item_B,1746,0,1746,180,84,4.2,270,Supplier_C,1935,-189,8/7/2037,8/6/2036,Location_B,7,56,Male,Regular,Cash,T54601,Cancelled,11,Not Returned,564,Morning,Average
P5602,Clothing,Shirt,Apple,Item_D,1132,8,1041.44,186,68,1.8,370,Supplier_C,2891,-1849.56,8/8/2037,8/7/2036,Location_C,32,69,Male,VIP,Cash,T54602,Completed,10,Not Returned,100,Night,Bad
P5603,Clothing,Shirt,Sony,Item_A,2531,20,2024.8,69,0,2,499,Supplier_B,2013,11.8,8/9/2037,8/8/2036,Location_C,43,59,Female,New,Cash,T54603,Cancelled,14,Not Returned,766,Night,Average
P5604,Electronics,Mobile,Sony,Item_B,1079,34,712.14,140,55,2.1,165,Supplier_B,3254,-2541.86,8/10/2037,8/9/2036,Location_C,47,62,Male,New,Mobile Payment,T54604,Cancelled,14,Not Returned,905,Evening,Average
P5605,Electronics,Vegetables,Nike,Item_B,4882,9,4442.62,124,75,3.2,145,Supplier_B,3308,1134.62,8/11/2037,8/10/2036,Location_C,27,31,Male,Regular,Credit Card,T54605,Cancelled,12,Not Returned,796,Night,Average
P5606,Groceries,Vegetables,Nike,Item_B,3257,27,2377.61,190,3,1.7,109,Supplier_B,790,1587.61,8/12/2037,8/11/2036,Location_B,49,40,Male,Regular,Mobile Payment,T54606,Pending,8,Not Returned,538,Morning,Good
P5607,Clothing,Laptop,Apple,Item_C,1984,38,1230.08,14,87,4.3,489,Supplier_C,3514,-2283.92,8/13/2037,8/12/2036,Location_B,6,18,Female,VIP,Credit Card,T54607,Cancelled,4,Returned,876,Evening,Bad
P5608,Clothing,Mobile,Samsung,Item_C,4129,38,2559.98,40,7,4.6,208,Supplier_B,2034,525.98,8/14/2037,8/13/2036,Location_C,30,66,Male,VIP,Mobile Payment,T54608,Cancelled,10,Returned,475,Morning,Average
P5609,Groceries,Mobile,Apple,Item_B,572,15,486.2,129,97,2.8,386,Supplier_B,3425,-2938.8,8/15/2037,8/14/2036,Location_A,43,67,Female,VIP,Credit Card,T54609,Cancelled,2,Not Returned,636,Night,Bad
P5610,Furniture,Shirt,Apple,Item_A,4577,3,4439.69,10,11,2.2,287,Supplier_A,2163,2276.69,8/16/2037,8/15/2036,Location_C,23,56,Female,New,Credit Card,T54610,Pending,12,Returned,413,Night,Bad
P5611,Electronics,Mobile,LG,Item_A,1751,38,1085.62,119,57,3.8,164,Supplier_B,181,904.62,8/17/2037,8/16/2036,Location_C,1,24,Male,New,Credit Card,T54611,Pending,2,Returned,785,Evening,Bad
P5612,Groceries,Laptop,LG,Item_C,3821,31,2636.49,13,70,3.1,128,Supplier_A,3278,-641.51,8/18/2037,8/17/2036,Location_C,45,58,Male,VIP,Mobile Payment,T54612,Cancelled,14,Not Returned,286,Evening,Good
P5613,Electronics,Laptop,LG,Item_B,4705,3,4563.85,60,61,1,227,Supplier_A,2354,2209.85,8/19/2037,8/18/2036,Location_B,38,35,Female,Regular,Credit Card,T54613,Pending,10,Not Returned,490,Morning,Bad
P5614,Toys,Shirt,LG,Item_B,321,28,231.12,184,64,1,57,Supplier_C,611,-379.88,8/20/2037,8/19/2036,Location_B,18,47,Female,VIP,Cash,T54614,Cancelled,4,Returned,479,Evening,Bad
P5615,Furniture,Vegetables,LG,Item_D,925,8,851,175,70,4.8,38,Supplier_C,156,695,8/21/2037,8/20/2036,Location_C,35,69,Male,New,Mobile Payment,T54615,Pending,10,Not Returned,448,Night,Good
P5616,Clothing,Laptop,Samsung,Item_D,1462,37,921.06,126,10,2.7,431,Supplier_C,943,-21.94,8/22/2037,8/21/2036,Location_A,45,68,Male,Regular,Cash,T54616,Pending,2,Returned,198,Morning,Bad
P5617,Groceries,Chairs,Samsung,Item_D,2384,28,1716.48,14,48,1.1,418,Supplier_C,1715,1.48,8/23/2037,8/22/2036,Location_C,4,61,Male,New,Cash,T54617,Pending,11,Returned,995,Morning,Bad
P5618,Toys,Shirt,Sony,Item_A,4431,27,3234.63,170,75,1.4,426,Supplier_A,2805,429.63,8/24/2037,8/23/2036,Location_B,20,51,Female,Regular,Mobile Payment,T54618,Cancelled,6,Not Returned,384,Morning,Average
P5619,Toys,Shirt,Sony,Item_C,3811,1,3772.89,12,82,4.7,141,Supplier_B,1025,2747.89,8/25/2037,8/24/2036,Location_C,48,53,Male,VIP,Mobile Payment,T54619,Completed,10,Returned,891,Evening,Average
P5620,Groceries,Chairs,Nike,Item_B,629,19,509.49,184,87,4.9,21,Supplier_B,1339,-829.51,8/26/2037,8/25/2036,Location_A,3,37,Male,VIP,Mobile Payment,T54620,Cancelled,9,Returned,985,Night,Bad
P5621,Clothing,Vegetables,Samsung,Item_D,4099,39,2500.39,59,77,2.7,351,Supplier_A,2873,-372.61,8/27/2037,8/26/2036,Location_A,1,69,Female,VIP,Credit Card,T54621,Cancelled,12,Returned,628,Evening,Good
P5622,Toys,Laptop,Apple,Item_B,3433,46,1853.82,179,81,2.2,427,Supplier_B,3797,-1943.18,8/28/2037,8/27/2036,Location_C,39,37,Female,VIP,Credit Card,T54622,Completed,11,Not Returned,469,Evening,Bad
P5623,Electronics,Mobile,Samsung,Item_C,1107,45,608.85,128,11,3.5,149,Supplier_C,1701,-1092.15,8/29/2037,8/28/2036,Location_B,33,18,Female,New,Cash,T54623,Cancelled,9,Returned,496,Morning,Bad
P5624,Electronics,Mobile,Samsung,Item_C,4231,29,3004.01,156,24,2.5,313,Supplier_A,435,2569.01,8/30/2037,8/29/2036,Location_A,29,28,Male,VIP,Credit Card,T54624,Cancelled,8,Returned,565,Night,Bad
P5625,Furniture,Vegetables,Apple,Item_D,1912,25,1434,80,75,4.6,338,Supplier_A,2664,-1230,8/31/2037,8/30/2036,Location_C,5,66,Male,New,Mobile Payment,T54625,Completed,10,Returned,793,Evening,Average
P5626,Clothing,Laptop,Sony,Item_D,2617,45,1439.35,154,31,1.9,358,Supplier_B,3473,-2033.65,9/1/2037,8/31/2036,Location_C,43,19,Female,New,Credit Card,T54626,Cancelled,12,Returned,148,Evening,Bad
P5627,Furniture,Laptop,Samsung,Item_A,1928,28,1388.16,116,16,3.5,199,Supplier_C,738,650.16,9/2/2037,9/1/2036,Location_C,35,29,Male,VIP,Cash,T54627,Pending,13,Not Returned,256,Evening,Good
P5628,Electronics,Shirt,Sony,Item_A,3772,6,3545.68,90,88,4.3,79,Supplier_A,1911,1634.68,9/3/2037,9/2/2036,Location_A,9,34,Male,New,Cash,T54628,Cancelled,5,Returned,141,Morning,Good
P5629,Toys,Chairs,Apple,Item_D,3131,8,2880.52,121,66,2.1,496,Supplier_C,1522,1358.52,9/4/2037,9/3/2036,Location_A,18,25,Male,Regular,Mobile Payment,T54629,Cancelled,9,Returned,739,Night,Bad
P5630,Toys,Vegetables,Samsung,Item_D,2564,48,1333.28,108,39,3.8,468,Supplier_A,1151,182.28,9/5/2037,9/4/2036,Location_B,33,47,Male,Regular,Mobile Payment,T54630,Completed,4,Not Returned,109,Morning,Bad
P5631,Groceries,Chairs,Nike,Item_D,2827,29,2007.17,49,19,1.3,350,Supplier_B,1611,396.17,9/6/2037,9/5/2036,Location_A,28,57,Male,Regular,Cash,T54631,Cancelled,1,Returned,869,Night,Average
P5632,Clothing,Mobile,Nike,Item_A,1406,38,871.72,56,57,3,315,Supplier_C,1515,-643.28,9/7/2037,9/6/2036,Location_C,22,39,Male,VIP,Mobile Payment,T54632,Cancelled,2,Returned,396,Evening,Bad
P5633,Groceries,Mobile,Apple,Item_D,4634,27,3382.82,8,64,3.2,358,Supplier_C,1487,1895.82,9/8/2037,9/7/2036,Location_B,42,39,Male,VIP,Credit Card,T54633,Cancelled,14,Returned,531,Morning,Good
P5634,Groceries,Laptop,Samsung,Item_B,4078,8,3751.76,8,61,2,466,Supplier_C,1883,1868.76,9/9/2037,9/8/2036,Location_C,28,27,Male,Regular,Credit Card,T54634,Pending,8,Not Returned,425,Night,Bad
P5635,Clothing,Shirt,Nike,Item_B,794,22,619.32,98,15,1.2,285,Supplier_A,1927,-1307.68,9/10/2037,9/9/2036,Location_B,23,63,Female,VIP,Mobile Payment,T54635,Completed,13,Not Returned,997,Evening,Good
P5636,Toys,Mobile,Nike,Item_A,3289,29,2335.19,65,94,4.2,177,Supplier_C,2090,245.19,9/11/2037,9/10/2036,Location_B,16,66,Male,New,Cash,T54636,Pending,6,Returned,297,Evening,Good
P5637,Electronics,Mobile,Sony,Item_D,755,44,422.8,160,87,3.2,25,Supplier_B,2600,-2177.2,9/12/2037,9/11/2036,Location_A,16,34,Female,VIP,Credit Card,T54637,Completed,4,Returned,426,Night,Bad
P5638,Groceries,Laptop,Samsung,Item_B,2999,26,2219.26,181,7,1.9,345,Supplier_A,1824,395.26,9/13/2037,9/12/2036,Location_B,18,60,Male,Regular,Cash,T54638,Completed,11,Returned,526,Evening,Average
P5639,Electronics,Vegetables,Samsung,Item_B,1468,7,1365.24,164,90,3.4,78,Supplier_B,950,415.24,9/14/2037,9/13/2036,Location_B,6,39,Male,Regular,Credit Card,T54639,Pending,13,Returned,598,Morning,Average
P5640,Clothing,Mobile,Apple,Item_D,2587,28,1862.64,2,17,2.6,270,Supplier_C,2868,-1005.36,9/15/2037,9/14/2036,Location_C,26,68,Male,New,Mobile Payment,T54640,Pending,4,Not Returned,204,Evening,Bad
P5641,Electronics,Shirt,LG,Item_B,2905,47,1539.65,50,78,1.7,466,Supplier_A,1170,369.65,9/16/2037,9/15/2036,Location_B,36,26,Female,Regular,Cash,T54641,Pending,1,Returned,637,Night,Bad
P5642,Furniture,Mobile,Sony,Item_B,4147,38,2571.14,159,93,4.1,39,Supplier_C,155,2416.14,9/17/2037,9/16/2036,Location_C,8,42,Male,VIP,Credit Card,T54642,Pending,8,Returned,119,Night,Bad
P5643,Groceries,Shirt,Sony,Item_A,3735,21,2950.65,146,0,4.8,401,Supplier_B,3858,-907.35,9/18/2037,9/17/2036,Location_C,49,29,Male,New,Mobile Payment,T54643,Pending,11,Returned,854,Evening,Average
P5644,Toys,Vegetables,LG,Item_C,4402,14,3785.72,62,45,1.9,365,Supplier_B,1570,2215.72,9/19/2037,9/18/2036,Location_C,14,39,Male,Regular,Mobile Payment,T54644,Cancelled,6,Not Returned,373,Evening,Good
P5645,Electronics,Chairs,Samsung,Item_B,2581,39,1574.41,1,11,4.4,277,Supplier_A,2080,-505.59,9/20/2037,9/19/2036,Location_A,42,25,Male,New,Mobile Payment,T54645,Cancelled,4,Returned,885,Morning,Bad
P5646,Electronics,Chairs,LG,Item_A,1521,32,1034.28,107,45,3.4,350,Supplier_A,1847,-812.72,9/21/2037,9/20/2036,Location_A,39,50,Male,VIP,Mobile Payment,T54646,Completed,6,Returned,230,Morning,Bad
P5647,Furniture,Vegetables,Apple,Item_D,1451,6,1363.94,146,59,3.2,226,Supplier_B,323,1040.94,9/22/2037,9/21/2036,Location_B,14,28,Female,New,Credit Card,T54647,Cancelled,13,Not Returned,711,Morning,Average
P5648,Clothing,Shirt,Sony,Item_A,246,29,174.66,191,97,4.5,208,Supplier_A,1569,-1394.34,9/23/2037,9/22/2036,Location_A,44,34,Female,VIP,Credit Card,T54648,Completed,3,Not Returned,329,Evening,Average
P5649,Clothing,Mobile,Sony,Item_C,262,6,246.28,150,55,1.8,422,Supplier_A,721,-474.72,9/24/2037,9/23/2036,Location_C,31,24,Male,VIP,Mobile Payment,T54649,Completed,8,Returned,351,Night,Good
P5650,Clothing,Shirt,Sony,Item_B,3402,40,2041.2,124,83,4.2,315,Supplier_B,3098,-1056.8,9/25/2037,9/24/2036,Location_C,29,66,Female,VIP,Credit Card,T54650,Completed,12,Returned,865,Night,Average
P5651,Toys,Chairs,LG,Item_C,4162,49,2122.62,196,85,4.1,293,Supplier_C,175,1947.62,9/26/2037,9/25/2036,Location_B,36,18,Male,New,Mobile Payment,T54651,Pending,4,Returned,925,Evening,Good
P5652,Clothing,Mobile,Apple,Item_A,2880,7,2678.4,67,59,1.7,393,Supplier_C,568,2110.4,9/27/2037,9/26/2036,Location_B,41,36,Female,Regular,Cash,T54652,Cancelled,4,Returned,151,Evening,Good
P5653,Clothing,Mobile,Sony,Item_A,4733,39,2887.13,37,61,2.8,376,Supplier_A,1930,957.13,9/28/2037,9/27/2036,Location_B,36,63,Female,New,Cash,T54653,Pending,9,Not Returned,842,Night,Average
P5654,Furniture,Mobile,LG,Item_A,1780,42,1032.4,156,30,3.2,492,Supplier_B,3842,-2809.6,9/29/2037,9/28/2036,Location_C,48,44,Female,Regular,Credit Card,T54654,Completed,9,Not Returned,220,Evening,Good
P5655,Clothing,Mobile,Samsung,Item_D,4526,0,4526,198,49,3.9,307,Supplier_B,2099,2427,9/30/2037,9/29/2036,Location_C,49,23,Female,VIP,Cash,T54655,Cancelled,2,Not Returned,969,Night,Average
P5656,Groceries,Shirt,Nike,Item_C,628,28,452.16,34,64,4.7,486,Supplier_B,491,-38.84,10/1/2037,9/30/2036,Location_C,12,21,Female,VIP,Mobile Payment,T54656,Pending,13,Not Returned,790,Morning,Good
P5657,Furniture,Vegetables,Apple,Item_D,3397,20,2717.6,188,75,1.2,320,Supplier_C,643,2074.6,10/2/2037,10/1/2036,Location_C,29,38,Male,VIP,Credit Card,T54657,Cancelled,2,Not Returned,580,Morning,Good
P5658,Furniture,Vegetables,Nike,Item_D,1205,12,1060.4,19,99,1.8,16,Supplier_A,3509,-2448.6,10/3/2037,10/2/2036,Location_B,8,53,Female,Regular,Mobile Payment,T54658,Pending,6,Returned,738,Night,Average
P5659,Toys,Vegetables,LG,Item_C,1195,31,824.55,65,82,2.8,45,Supplier_A,2298,-1473.45,10/4/2037,10/3/2036,Location_A,34,35,Male,Regular,Mobile Payment,T54659,Cancelled,12,Returned,456,Evening,Good
P5660,Clothing,Shirt,Samsung,Item_A,4316,25,3237,169,43,3,372,Supplier_A,3455,-218,10/5/2037,10/4/2036,Location_B,22,38,Female,VIP,Mobile Payment,T54660,Cancelled,3,Returned,697,Evening,Average
P5661,Clothing,Vegetables,Sony,Item_C,2759,41,1627.81,44,79,3.7,484,Supplier_C,1742,-114.19,10/6/2037,10/5/2036,Location_A,10,64,Male,New,Credit Card,T54661,Completed,1,Returned,806,Morning,Average
P5662,Clothing,Vegetables,Sony,Item_B,778,22,606.84,159,73,3.6,190,Supplier_A,3489,-2882.16,10/7/2037,10/6/2036,Location_C,49,21,Female,New,Credit Card,T54662,Cancelled,5,Returned,912,Evening,Average
P5663,Electronics,Mobile,Apple,Item_B,3877,47,2054.81,1,18,4,349,Supplier_A,2231,-176.19,10/8/2037,10/7/2036,Location_A,48,65,Female,VIP,Credit Card,T54663,Cancelled,1,Not Returned,637,Night,Good
P5664,Toys,Vegetables,Samsung,Item_D,2580,18,2115.6,140,33,4.6,100,Supplier_C,2576,-460.4,10/9/2037,10/8/2036,Location_B,38,29,Male,VIP,Credit Card,T54664,Pending,9,Returned,958,Night,Bad
P5665,Groceries,Shirt,LG,Item_D,2390,18,1959.8,138,60,2.9,315,Supplier_B,3818,-1858.2,10/10/2037,10/9/2036,Location_C,9,59,Female,New,Mobile Payment,T54665,Pending,9,Not Returned,643,Evening,Good
P5666,Furniture,Vegetables,Samsung,Item_D,395,7,367.35,62,87,1.5,182,Supplier_A,3901,-3533.65,10/11/2037,10/10/2036,Location_B,14,52,Female,VIP,Mobile Payment,T54666,Completed,8,Returned,156,Evening,Average
P5667,Clothing,Vegetables,Nike,Item_A,455,18,373.1,51,60,1.5,472,Supplier_A,977,-603.9,10/12/2037,10/11/2036,Location_A,26,52,Male,VIP,Cash,T54667,Cancelled,6,Not Returned,662,Evening,Average
P5668,Electronics,Chairs,Samsung,Item_A,1416,10,1274.4,164,96,4.3,105,Supplier_C,517,757.4,10/13/2037,10/12/2036,Location_A,12,67,Female,VIP,Credit Card,T54668,Completed,7,Not Returned,589,Evening,Good
P5669,Clothing,Chairs,Samsung,Item_D,2445,12,2151.6,21,81,1.7,357,Supplier_A,1685,466.6,10/14/2037,10/13/2036,Location_B,5,37,Female,New,Cash,T54669,Pending,4,Returned,501,Morning,Average
P5670,Furniture,Vegetables,Samsung,Item_A,251,7,233.43,16,22,4.4,411,Supplier_C,1152,-918.57,10/15/2037,10/14/2036,Location_B,30,20,Male,New,Credit Card,T54670,Completed,5,Not Returned,793,Evening,Bad
P5671,Clothing,Chairs,Nike,Item_C,4177,12,3675.76,128,56,4,481,Supplier_A,3287,388.76,10/16/2037,10/15/2036,Location_A,31,29,Female,Regular,Mobile Payment,T54671,Pending,10,Returned,489,Evening,Good
P5672,Electronics,Laptop,Nike,Item_A,2680,17,2224.4,168,14,3.2,54,Supplier_B,3890,-1665.6,10/17/2037,10/16/2036,Location_B,26,33,Female,New,Cash,T54672,Completed,1,Not Returned,128,Night,Average
P5673,Furniture,Laptop,Samsung,Item_A,3531,23,2718.87,123,14,1.8,203,Supplier_A,3576,-857.13,10/18/2037,10/17/2036,Location_A,47,42,Male,Regular,Credit Card,T54673,Cancelled,2,Returned,532,Night,Bad
P5674,Furniture,Laptop,LG,Item_A,1139,24,865.64,115,44,4.9,38,Supplier_C,1364,-498.36,10/19/2037,10/18/2036,Location_A,30,56,Female,VIP,Mobile Payment,T54674,Completed,11,Returned,196,Night,Good
P5675,Groceries,Chairs,Nike,Item_B,3005,23,2313.85,161,96,2.1,185,Supplier_C,276,2037.85,10/20/2037,10/19/2036,Location_A,31,22,Male,New,Mobile Payment,T54675,Completed,3,Not Returned,236,Night,Average
P5676,Electronics,Vegetables,Apple,Item_D,651,20,520.8,58,1,4.6,452,Supplier_B,3559,-3038.2,10/21/2037,10/20/2036,Location_B,13,35,Male,Regular,Cash,T54676,Pending,4,Returned,223,Night,Bad
P5677,Groceries,Mobile,Samsung,Item_B,729,20,583.2,47,11,1.4,21,Supplier_B,1224,-640.8,10/22/2037,10/21/2036,Location_A,27,61,Female,VIP,Cash,T54677,Completed,1,Not Returned,439,Night,Good
P5678,Furniture,Vegetables,LG,Item_C,994,17,825.02,117,9,4.1,381,Supplier_C,2483,-1657.98,10/23/2037,10/22/2036,Location_A,45,33,Female,VIP,Mobile Payment,T54678,Cancelled,5,Returned,423,Morning,Bad
P5679,Clothing,Mobile,Nike,Item_B,633,33,424.11,15,46,3,176,Supplier_B,1463,-1038.89,10/24/2037,10/23/2036,Location_B,31,52,Male,Regular,Mobile Payment,T54679,Cancelled,6,Returned,354,Morning,Good
P5680,Clothing,Shirt,Nike,Item_C,1211,25,908.25,52,57,3.5,324,Supplier_C,3502,-2593.75,10/25/2037,10/24/2036,Location_A,25,58,Male,Regular,Cash,T54680,Completed,4,Returned,333,Night,Bad
P5681,Clothing,Chairs,Sony,Item_C,3884,12,3417.92,51,38,4.4,51,Supplier_A,3627,-209.08,10/26/2037,10/25/2036,Location_A,2,66,Female,Regular,Credit Card,T54681,Completed,13,Returned,351,Evening,Good
P5682,Toys,Chairs,Apple,Item_C,3924,2,3845.52,177,88,2.7,325,Supplier_A,3392,453.52,10/27/2037,10/26/2036,Location_B,17,41,Female,New,Mobile Payment,T54682,Completed,14,Returned,851,Evening,Average
P5683,Furniture,Shirt,Apple,Item_B,532,45,292.6,133,11,2.1,374,Supplier_B,337,-44.4,10/28/2037,10/27/2036,Location_B,48,42,Female,Regular,Mobile Payment,T54683,Cancelled,13,Returned,909,Morning,Average
P5684,Furniture,Shirt,Nike,Item_D,1957,20,1565.6,155,52,4.6,86,Supplier_A,144,1421.6,10/29/2037,10/28/2036,Location_C,25,50,Female,VIP,Credit Card,T54684,Completed,5,Returned,193,Night,Bad
P5685,Electronics,Mobile,Nike,Item_C,2589,33,1734.63,94,18,2.2,21,Supplier_B,2026,-291.37,10/30/2037,10/29/2036,Location_A,46,30,Female,New,Cash,T54685,Pending,11,Returned,202,Morning,Average
P5686,Furniture,Chairs,Sony,Item_B,1279,43,729.03,177,34,1.3,376,Supplier_C,2877,-2147.97,10/31/2037,10/30/2036,Location_A,8,25,Female,VIP,Credit Card,T54686,Completed,8,Not Returned,165,Night,Good
P5687,Groceries,Mobile,Samsung,Item_D,2147,8,1975.24,80,78,1.7,482,Supplier_A,1927,48.24,11/1/2037,10/31/2036,Location_B,9,38,Female,Regular,Cash,T54687,Cancelled,8,Returned,267,Night,Average
P5688,Toys,Shirt,Samsung,Item_C,4564,16,3833.76,195,82,4.9,479,Supplier_B,2315,1518.76,11/2/2037,11/1/2036,Location_C,27,43,Male,New,Credit Card,T54688,Completed,3,Not Returned,193,Evening,Good
P5689,Toys,Laptop,LG,Item_D,1885,2,1847.3,150,32,4.7,417,Supplier_C,1954,-106.7,11/3/2037,11/2/2036,Location_C,16,47,Male,Regular,Cash,T54689,Cancelled,7,Not Returned,224,Night,Bad
P5690,Groceries,Vegetables,Nike,Item_A,382,26,282.68,72,92,2.5,92,Supplier_C,2074,-1791.32,11/4/2037,11/3/2036,Location_A,18,47,Female,VIP,Mobile Payment,T54690,Completed,2,Returned,521,Evening,Bad
P5691,Groceries,Mobile,Nike,Item_D,1499,8,1379.08,154,51,1.7,357,Supplier_A,1519,-139.92,11/5/2037,11/4/2036,Location_C,46,43,Male,VIP,Credit Card,T54691,Pending,6,Returned,407,Morning,Good
P5692,Furniture,Chairs,Apple,Item_C,4071,10,3663.9,193,89,1.9,448,Supplier_C,1032,2631.9,11/6/2037,11/5/2036,Location_B,45,59,Female,Regular,Credit Card,T54692,Pending,4,Returned,981,Evening,Average
P5693,Groceries,Chairs,Apple,Item_C,4411,3,4278.67,12,13,1.9,224,Supplier_A,1865,2413.67,11/7/2037,11/6/2036,Location_A,42,45,Male,Regular,Cash,T54693,Completed,5,Returned,768,Night,Good
P5694,Electronics,Shirt,Apple,Item_D,4535,10,4081.5,193,15,1.8,17,Supplier_B,800,3281.5,11/8/2037,11/7/2036,Location_C,38,40,Male,Regular,Credit Card,T54694,Completed,9,Returned,229,Night,Good
P5695,Furniture,Mobile,Apple,Item_B,3061,39,1867.21,175,29,3.8,16,Supplier_A,1985,-117.79,11/9/2037,11/8/2036,Location_A,16,27,Male,New,Credit Card,T54695,Cancelled,13,Not Returned,166,Evening,Average
P5696,Toys,Mobile,Nike,Item_B,975,34,643.5,98,59,2.9,437,Supplier_A,1173,-529.5,11/10/2037,11/9/2036,Location_C,15,22,Male,Regular,Cash,T54696,Cancelled,8,Not Returned,696,Night,Bad
P5697,Clothing,Mobile,Apple,Item_D,4349,39,2652.89,6,53,3,465,Supplier_B,2178,474.89,11/11/2037,11/10/2036,Location_A,3,27,Female,New,Cash,T54697,Pending,6,Not Returned,826,Evening,Average
P5698,Toys,Mobile,Sony,Item_A,1446,0,1446,100,57,3.5,250,Supplier_C,2935,-1489,11/12/2037,11/11/2036,Location_B,34,61,Female,Regular,Cash,T54698,Completed,4,Returned,318,Morning,Good
